0.91	0.97098
0.92	0.98342
0.93	0.40743
0.94	0.95235
0.95	0.0412
0.96	0.56573
0.97	0.98235
0.98	0.9938
0.99	0.9709
1	0.99983
1.01	0.99378
1.02	1
1.03	0.99934
1.04	1
1.05	0.99997
1.06	1
1.07	0.99989
1.08	0.99272
1.09	0.99849
1.1	0.94822
1.11	0.98081
1.12	0.018
1.13	0.49712
1.14	0.1376
1.15	0.36747
1.16	0.9636
1.17	0.87889
1.18	0.98847
1.19	0.97676
1.2	0.99356
1.21	0.61766
1.22	0.99476
1.23	0.99763
1.24	0.99976
1.25	0.99998
1.26	0.99981
1.27	0.99169
1.28	0.99097
1.29	0.9875
1.3	0.99061
1.31	0.70828
1.32	0.85837
1.33	0.71316
1.34	0.78186
1.35	0.10776
1.36	0.00247
1.37	0
1.38	0.00166
1.39	9.33E-07
1.4	0
1.41	9.33E-04
1.42	6.50E-05
1.43	0.00551
1.44	0.37567
1.45	0.4384
1.46	0.6817
1.47	0.5745
1.48	0.68454
1.49	0.85722
1.5	0.98864
1.51	0.99449
1.52	0.8869
1.53	0.99493
1.54	0.96466
1.55	0.99951
1.56	0.99925
1.57	0.81945
1.58	0.92391
1.59	0.99923
1.6	0.98615
1.61	0.95293
1.62	0.99903
1.63	0.99877
1.64	0.99083
1.65	0.99856
1.66	0.98643
1.67	0.99894
1.68	0.97983
1.69	0.99839
1.7	0.96406
1.71	0.98468
1.72	0.98274
1.73	0.99182
1.74	0.96875
1.75	0.94446
1.76	0.97357
1.77	0.83879
1.78	0.95625
1.79	0.92455
1.8	0.0199
1.81	0.46314
1.82	5.92E-04
1.83	0
1.84	0
1.85	5.65E-07
1.86	0
1.87	0
1.88	0.17362
1.89	0
1.9	0
1.91	0.0312
1.92	0
1.93	0.0481
1.94	2.96E-04
1.95	0.015
1.96	0.14224
1.97	0.84266
1.98	0.13155
1.99	0.77009
2	0.76521
2.01	0.61017
2.02	0.36288
2.03	0.98041
2.04	0.84374
2.05	0.84512
2.06	0.33521
2.07	0.83891
2.08	0.88423
2.09	0.73603
2.1	0.98437
2.11	0.97111
2.12	0.96698
2.13	0.99133
2.14	0.98464
2.15	0.9686
2.16	0.74164
2.17	0.98889
2.18	0.98816
2.19	0.98703
2.2	0.70192
2.21	0.98736
2.22	0.9835
2.23	0.97967
2.24	0.98472
2.25	0.97423
2.26	0.92903
2.27	0.97376
2.28	0.98051
2.29	0.58235
2.3	0.89572
2.31	0.79335
2.32	0.93099
2.33	0.9729
2.34	0.60072
2.35	0.89993
2.36	0.94411
2.37	0.85369
2.38	0.90845
2.39	0.92337
2.4	0.88845
2.41	0.21081
2.42	0.7134
2.43	0.78668
2.44	0.90001
2.45	0.13356
2.46	0.87187
2.47	0.71312
2.48	0.42604
2.49	0.60583
2.5	0.62545
2.51	0.40017
2.52	0.14721
2.53	0
2.54	0.0507
2.55	2.15E-07
2.56	0.00E+00
2.57	0
2.58	0
2.59	0
2.6	0.00E+00
2.61	0
2.62	0
2.63	0
2.64	4.94E-05
2.65	0
2.66	0
2.67	0
2.68	0
2.69	0
2.7	0
2.71	0
2.72	0
2.73	0
2.74	0
2.75	0
2.76	0.00E+00
2.77	0.00E+00
2.78	0
2.79	0
2.8	0
2.81	3.55E-04
2.82	0
2.83	0.0481
2.84	0
2.85	0
2.86	0
2.87	0.00852
2.88	0.41879
2.89	0.0444
2.9	0
2.91	0.0399
2.92	0.58063
2.93	2.15E-04
2.94	0.30412
2.95	0.18074
2.96	0.39082
2.97	0.11751
2.98	0
2.99	0.86513
3	0.70519
3.01	0.55082
3.02	0.23777
3.03	0.10894
3.04	0.33343
3.05	0.0161
3.06	0.77565
3.07	0
3.08	0.43008
3.09	0.0146
3.1	0.18305
3.11	0.21784
3.12	0.81643
3.13	0.58981
3.14	1.20E-09
3.15	0.40208
3.16	0.43584
3.17	0.92101
3.18	0.89063
3.19	0.47135
3.2	0.00659
3.21	0.0106
3.22	0.55911
3.23	0
3.24	0.22646
3.25	0.0258
3.26	7.20E-05
3.27	0.1526
3.28	0
3.29	0.82771
3.3	0.0112
3.31	0.1853
3.32	0.00167
3.33	0.603
3.34	0.31575
3.35	0.84089
3.36	0.827
3.37	0.61097
3.38	0
3.39	0.91638
3.4	0.94625
3.41	0.82287
3.42	0.87745
3.43	0.93708
3.44	0.80564
3.45	0.94168
3.46	0.33678
3.47	0.95287
3.48	0.88426
3.49	0.68639
3.5	0.91948
3.51	0.89969
3.52	0.92677
3.53	0.93302
3.54	0.73611
3.55	0.56755
3.56	0.76736
3.57	0.8269
3.58	0.92912
3.59	0.71488
3.6	0.88659
3.61	0.80617
3.62	0.86281
3.63	0.91657
3.64	0.90311
3.65	0.92066
3.66	0.92797
3.67	0.83153
3.68	0.85888
3.69	0.86473
3.7	0.91148
3.71	0.817
3.72	0.9158
3.73	0.74213
3.74	0.91239
3.75	0.85934
3.76	0.81706
3.77	0.87904
3.78	0.89708
3.79	0.17359
3.8	0.88877
3.81	0.86443
3.82	0.88022
3.83	0.87739
3.84	0.87557
3.85	0.85706
3.86	0.74906
3.87	0.6782
3.88	0.60096
3.89	0.75489
3.9	0.78462
3.91	0.77888
3.92	0.3575
3.93	0.77693
3.94	0.7908
3.95	0.78706
3.96	0.77385
3.97	0.75703
3.98	0.74176
3.99	0.73104
4	0.71071
4.01	0.67736
4.02	0.66046
4.03	0.63635
4.04	0.58234
4.05	0.57883
4.06	0.54796
4.07	0.48422
4.08	0.35221
4.09	0.41015
4.1	0.37527
4.11	0.32221
4.12	0.26674
4.13	0.20456
4.14	0.14919
4.15	0.0947
4.16	0.0491
4.17	0.0179
4.18	0.00312
4.19	0
4.2	0
4.21	0
4.22	0
4.23	0
4.24	0
4.25	0
4.26	0
4.27	0
4.28	0
4.29	0
4.3	0
4.31	0
4.32	0
4.33	0
4.34	0
4.35	0
4.36	0
4.37	0
4.38	2.32E-05
4.39	0
4.4	0
4.41	0
4.42	2.88E-04
4.43	0
4.44	1.23E-05
4.45	0.0466
4.46	0.0848
4.47	0.00455
4.48	0.0278
4.49	0.0448
4.5	0.17824
4.51	0.25447
4.52	2.22E-06
4.53	0.00643
4.54	0.00123
4.55	0.0482
4.56	0.42544
4.57	3.28E-04
4.58	0.33094
4.59	0.70016
4.6	0.57653
4.61	8.39E-05
4.62	0.73922
4.63	0.74254
4.64	0.74672
4.65	0.74963
4.66	0.70138
4.67	0.78063
4.68	0.41778
4.69	0.78906
4.7	0.0143
4.71	0.59207
4.72	0.55675
4.73	0.57221
4.74	0.77932
4.75	0.70305
4.76	0.67828
4.77	0.71942
4.78	0.73679
4.79	0.37446
4.8	0.50006
4.81	0.52609
4.82	0.44551
4.83	0.66744
4.84	0.03
4.85	0.62478
4.86	0.76553
4.87	0.69072
4.88	0.62562
4.89	0.65437
4.9	0.0745
4.91	0.73543
4.92	0.80616
4.93	0.75175
4.94	0.696
4.95	0.46071
4.96	0.0365
4.97	0.71277
4.98	0.0927
4.99	0.76548
5	0.24559
5.01	0.55053
5.02	0
5.03	0
5.04	0.68538
5.05	0.7547
5.06	5.88E-05
5.07	0.68565
5.08	0.0378
5.09	0.33423
5.1	0.0295
5.11	0.19825
5.12	0.54132
5.13	0.00573
5.14	0
5.15	0
5.16	0.1271
5.17	0.36384
5.18	0.50706
5.19	0.102
5.2	0
5.21	0
5.22	0.0186
5.23	0.0781
5.24	0
5.25	0
5.26	0.36055
5.27	1.73E-05
5.28	0.00466
5.29	0
5.3	0.0405
5.31	0.12124
5.32	0.00375
5.33	0.15563
5.34	0.0132
5.35	0
5.36	0
5.37	0.0411
5.38	0
5.39	0.1683
5.4	0.0404
5.41	0
5.42	0
5.43	0
5.44	1.70E-04
5.45	0
5.46	0
5.47	0
5.48	0
5.49	5.95E-05
5.5	0.0352
5.51	0.0332
5.52	0
5.53	0
5.54	0
5.55	0
5.56	0
5.57	0
5.58	0
5.59	0
5.6	1.00E-18
5.61	9.93E-19
5.62	9.86E-19
5.63	9.79E-19
5.64	9.71E-19
5.65	9.64E-19
5.66	9.57E-19
5.67	9.50E-19
5.68	9.43E-19
5.69	9.36E-19
5.7	9.29E-19
5.71	9.21E-19
5.72	9.14E-19
5.73	9.07E-19
5.74	9.00E-19
5.75	8.93E-19
5.76	8.86E-19
5.77	8.79E-19
5.78	8.71E-19
5.79	8.64E-19
5.8	8.57E-19
5.81	8.50E-19
5.82	8.43E-19
5.83	8.36E-19
5.84	8.29E-19
5.85	8.21E-19
5.86	8.14E-19
5.87	8.07E-19
5.88	8.00E-19
5.89	7.93E-19
5.9	7.86E-19
5.91	7.79E-19
5.92	7.71E-19
5.93	7.64E-19
5.94	7.57E-19
5.95	7.50E-19
5.96	7.43E-19
5.97	7.36E-19
5.98	7.29E-19
5.99	7.21E-19
6	7.14E-19
6.01	7.07E-19
6.02	7.00E-19
6.03	6.93E-19
6.04	6.86E-19
6.05	6.79E-19
6.06	6.71E-19
6.07	6.64E-19
6.08	6.57E-19
6.09	6.50E-19
6.1	6.43E-19
6.11	6.36E-19
6.12	6.29E-19
6.13	6.21E-19
6.14	6.14E-19
6.15	6.07E-19
6.16	6.00E-19
6.17	5.93E-19
6.18	5.86E-19
6.19	5.79E-19
6.2	5.71E-19
6.21	5.64E-19
6.22	5.57E-19
6.23	5.50E-19
6.24	5.43E-19
6.25	5.36E-19
6.26	5.29E-19
6.27	5.21E-19
6.28	5.14E-19
6.29	5.07E-19
6.3	5.00E-19
6.31	4.93E-19
6.32	4.86E-19
6.33	4.79E-19
6.34	4.71E-19
6.35	4.64E-19
6.36	4.57E-19
6.37	4.50E-19
6.38	4.43E-19
6.39	4.36E-19
6.4	4.29E-19
6.41	4.21E-19
6.42	4.14E-19
6.43	4.07E-19
6.44	4.00E-19
6.45	3.93E-19
6.46	3.86E-19
6.47	3.79E-19
6.48	3.71E-19
6.49	3.64E-19
6.5	3.57E-19
6.51	3.50E-19
6.52	3.43E-19
6.53	3.36E-19
6.54	3.29E-19
6.55	3.21E-19
6.56	3.14E-19
6.57	3.07E-19
6.58	3.00E-19
6.59	2.93E-19
6.6	2.86E-19
6.61	2.79E-19
6.62	2.71E-19
6.63	2.64E-19
6.64	2.57E-19
6.65	2.50E-19
6.66	2.43E-19
6.67	2.36E-19
6.68	2.29E-19
6.69	2.21E-19
6.7	2.14E-19
6.71	2.07E-19
6.72	2.00E-19
6.73	1.93E-19
6.74	1.86E-19
6.75	1.79E-19
6.76	1.71E-19
6.77	1.64E-19
6.78	1.57E-19
6.79	1.50E-19
6.8	1.43E-19
6.81	1.36E-19
6.82	1.29E-19
6.83	1.21E-19
6.84	1.14E-19
6.85	1.07E-19
6.86	1.00E-19
6.87	9.29E-20
6.88	8.57E-20
6.89	7.86E-20
6.9	7.14E-20
6.91	6.43E-20
6.92	5.71E-20
6.93	5.00E-20
6.94	4.29E-20
6.95	3.57E-20
6.96	2.86E-20
6.97	2.14E-20
6.98	1.43E-20
6.99	7.14E-21
7	4.14E-20
7.01	2.49E-05
7.02	0
7.03	0
7.04	0
7.05	0
7.06	0
7.07	1.77E-04
7.08	7.07E-04
7.09	0.00123
7.1	0.00403
7.11	1.46E-04
7.12	0
7.13	1.47E-04
7.14	1.52E-07
7.15	0
7.16	0.00E+00
7.17	0
7.18	1.26E-06
7.19	9.31E-06
7.2	7.86E-06
7.21	7.11E-21
7.22	0.00247
7.23	0.0175
7.24	0.0502
7.25	0.00101
7.26	0.0012
7.27	3.21E-07
7.28	0
7.29	7.61E-04
7.3	0.00266
7.31	5.43E-04
7.32	0.0156
7.33	2.30E-04
7.34	0
7.35	2.09E-04
7.36	0.00556
7.37	0.0436
7.38	1.85E-04
7.39	0.0853
7.4	0.0628
7.41	5.75E-04
7.42	0.0643
7.43	0.12504
7.44	0.0979
7.45	0.01
7.46	2.48E-07
7.47	4.20E-09
7.48	3.60E-05
7.49	0.11694
7.5	0.11239
7.51	0.32456
7.52	0.0422
7.53	0.0872
7.54	0.20033
7.55	0.22419
7.56	0.13188
7.57	0.0216
7.58	9.04E-08
7.59	7.06E-04
7.6	0.0372
7.61	0.00457
7.62	0.00352
7.63	0.201
7.64	0.11575
7.65	0.1249
7.66	0.00319
7.67	0.0123
7.68	0.0752
7.69	0.16433
7.7	0.28035
7.71	0.0209
7.72	0.11496
7.73	0.23037
7.74	0.36186
7.75	0.1326
7.76	0.0198
7.77	0.075
7.78	0.47224
7.79	0.11427
7.8	0.30873
7.81	0.11967
7.82	0.42362
7.83	0.15823
7.84	0.20953
7.85	0.25443
7.86	0.0116
7.87	0.0271
7.88	0.0301
7.89	0.15755
7.9	0.0371
7.91	0.31146
7.92	0.37869
7.93	0.0783
7.94	0.0911
7.95	0.53958
7.96	0.49023
7.97	0.34601
7.98	0.48728
7.99	0.46803
8	0.56966
8.01	0.57576
8.02	0.67071
8.03	0.41626
8.04	0.1314
8.05	0.6018
8.06	0.63433
8.07	0.48893
8.08	0.65831
8.09	0.52509
8.1	0.89041
8.11	0.82233
8.12	0.89673
8.13	0.67759
8.14	0.81124
8.15	0.73275
8.16	0.13469
8.17	0.6944
8.18	0.68848
8.19	0.58007
8.2	0.71899
8.21	0.5326
8.22	0.8227
8.23	0.68873
8.24	0.79678
8.25	0.0757
8.26	0.64197
8.27	0.83466
8.28	0.8867
8.29	0.70512
8.3	0.89706
8.31	0.89202
8.32	0.89791
8.33	0.89772
8.34	0.7598
8.35	0.58881
8.36	0.83911
8.37	0.89493
8.38	0.8091
8.39	0.86595
8.4	0.82371
8.41	0.86256
8.42	0.54338
8.43	0.63323
8.44	0.86535
8.45	0.86501
8.46	0.87705
8.47	0.74535
8.48	0.8547
8.49	0.87232
8.5	0.78357
8.51	0.45674
8.52	0.33941
8.53	0.84482
8.54	0.88628
8.55	0.88292
8.56	0.91438
8.57	0.87537
8.58	0.3235
8.59	0.83675
8.6	0.88019
8.61	0.87187
8.62	0.88481
8.63	0.8832
8.64	0.86714
8.65	0.88674
8.66	0.85063
8.67	0.84132
8.68	0.67236
8.69	0.85701
8.7	0.40387
8.71	0.88938
8.72	0.87815
8.73	0.89294
8.74	0.90689
8.75	0.90287
8.76	0.86955
8.77	0.89677
8.78	0.88486
8.79	0.5089
8.8	0.67951
8.81	0.70075
8.82	0.86568
8.83	0.8979
8.84	0.88327
8.85	0.89435
8.86	0.91021
8.87	0.90449
8.88	0.88471
8.89	0.8941
8.9	0.89212
8.91	0.86186
8.92	0.35638
8.93	0.91618
8.94	0.90132
