0.484	1.543	9.56E-06
0.485	1.542	9.56E-06
0.486	1.542	9.58E-06
0.487	1.542	9.56E-06
0.488	1.542	9.51E-06
0.489	1.542	9.47E-06
0.49	1.541	9.47E-06
0.491	1.541	9.45E-06
0.492	1.541	9.40E-06
0.493	1.541	9.37E-06
0.494	1.541	9.31E-06
0.495	1.541	9.23E-06
0.496	1.541	9.17E-06
0.497	1.541	9.09E-06
0.498	1.541	8.97E-06
0.499	1.541	8.85E-06
0.5	1.54	8.76E-06
0.501	1.54	8.68E-06
0.502	1.54	8.56E-06
0.503	1.54	8.48E-06
0.504	1.54	8.43E-06
0.505	1.54	8.36E-06
0.506	1.54	8.31E-06
0.507	1.54	8.25E-06
0.508	1.541	8.15E-06
0.509	1.541	8.05E-06
0.51	1.541	8.04E-06
0.511	1.541	8.01E-06
0.512	1.541	7.97E-06
0.513	1.54	7.93E-06
0.514	1.54	7.89E-06
0.515	1.54	7.82E-06
0.516	1.54	7.75E-06
0.517	1.54	7.68E-06
0.518	1.54	7.59E-06
0.519	1.54	7.51E-06
0.52	1.54	7.41E-06
0.521	1.54	7.36E-06
0.522	1.54	7.31E-06
0.523	1.54	7.28E-06
0.524	1.54	7.28E-06
0.525	1.54	7.27E-06
0.526	1.54	7.30E-06
0.527	1.54	7.28E-06
0.528	1.54	7.28E-06
0.529	1.54	7.22E-06
0.53	1.54	7.22E-06
0.531	1.54	7.19E-06
0.532	1.54	7.18E-06
0.533	1.54	7.19E-06
0.534	1.54	7.20E-06
0.535	1.54	7.21E-06
0.536	1.54	7.18E-06
0.537	1.54	7.12E-06
0.538	1.54	6.99E-06
0.539	1.54	6.91E-06
0.54	1.54	6.83E-06
0.541	1.54	6.81E-06
0.542	1.54	6.84E-06
0.543	1.54	6.91E-06
0.544	1.54	6.97E-06
0.545	1.54	6.99E-06
0.546	1.54	7.01E-06
0.547	1.54	7.00E-06
0.548	1.54	6.99E-06
0.549	1.54	6.95E-06
0.55	1.54	6.92E-06
0.551	1.54	6.85E-06
0.552	1.54	6.85E-06
0.553	1.54	6.84E-06
0.554	1.54	6.82E-06
0.555	1.539	6.79E-06
0.556	1.539	6.75E-06
0.557	1.539	6.68E-06
0.558	1.539	6.61E-06
0.559	1.539	6.54E-06
0.56	1.539	6.45E-06
0.561	1.539	6.41E-06
0.562	1.539	6.40E-06
0.563	1.538	6.41E-06
0.564	1.538	6.43E-06
0.565	1.538	6.41E-06
0.566	1.538	6.40E-06
0.567	1.538	6.37E-06
0.568	1.538	6.29E-06
0.569	1.538	6.27E-06
0.57	1.537	6.22E-06
0.571	1.537	6.17E-06
0.572	1.537	6.12E-06
0.573	1.537	6.07E-06
0.574	1.537	6.02E-06
0.575	1.537	5.98E-06
0.576	1.537	5.95E-06
0.577	1.537	5.95E-06
0.578	1.536	5.94E-06
0.579	1.536	5.96E-06
0.58	1.536	5.95E-06
0.581	1.536	5.94E-06
0.582	1.536	5.94E-06
0.583	1.536	6.01E-06
0.584	1.536	6.09E-06
0.585	1.536	6.21E-06
0.586	1.536	6.31E-06
0.587	1.536	6.41E-06
0.588	1.536	6.44E-06
0.589	1.536	6.45E-06
0.59	1.536	6.53E-06
0.591	1.536	6.58E-06
0.592	1.536	6.59E-06
0.593	1.536	6.62E-06
0.594	1.536	6.65E-06
0.595	1.536	6.69E-06
0.596	1.536	6.71E-06
0.597	1.536	6.69E-06
0.598	1.536	6.68E-06
0.599	1.535	6.73E-06
0.6	1.535	6.84E-06
0.601	1.535	6.93E-06
0.602	1.535	7.01E-06
0.603	1.535	7.07E-06
0.604	1.535	7.11E-06
0.605	1.535	7.18E-06
0.606	1.535	7.24E-06
0.607	1.535	7.30E-06
0.608	1.535	7.39E-06
0.609	1.535	7.44E-06
0.61	1.535	7.50E-06
0.611	1.534	7.51E-06
0.612	1.534	7.50E-06
0.613	1.534	7.40E-06
0.614	1.534	7.30E-06
0.615	1.534	7.23E-06
0.616	1.534	7.20E-06
0.617	1.533	7.23E-06
0.618	1.533	7.28E-06
0.619	1.533	7.31E-06
0.62	1.533	7.39E-06
0.621	1.533	7.45E-06
0.622	1.533	7.47E-06
0.623	1.533	7.50E-06
0.624	1.533	7.51E-06
0.625	1.532	7.50E-06
0.626	1.532	7.48E-06
0.627	1.532	7.48E-06
0.628	1.532	7.51E-06
0.629	1.532	7.57E-06
0.63	1.532	7.56E-06
0.631	1.532	7.58E-06
0.632	1.532	7.55E-06
0.633	1.532	7.53E-06
0.634	1.532	7.49E-06
0.635	1.532	7.42E-06
0.636	1.532	7.35E-06
0.637	1.532	7.31E-06
0.638	1.532	7.27E-06
0.639	1.532	7.27E-06
0.64	1.532	7.21E-06
0.641	1.532	7.20E-06
0.642	1.532	7.24E-06
0.643	1.532	7.26E-06
0.644	1.532	7.21E-06
0.645	1.532	7.17E-06
0.646	1.532	7.09E-06
0.647	1.532	7.01E-06
0.648	1.531	6.95E-06
0.649	1.531	6.93E-06
0.65	1.531	6.88E-06
0.651	1.531	6.91E-06
0.652	1.531	6.89E-06
0.653	1.531	6.89E-06
0.654	1.531	6.85E-06
0.655	1.531	6.81E-06
0.656	1.53	6.75E-06
0.657	1.53	6.75E-06
0.658	1.53	6.78E-06
0.659	1.53	6.82E-06
0.66	1.53	6.91E-06
0.661	1.53	6.93E-06
0.662	1.529	7.01E-06
0.663	1.529	7.06E-06
0.664	1.529	7.10E-06
0.665	1.529	7.11E-06
0.666	1.529	7.12E-06
0.667	1.529	7.09E-06
0.668	1.528	7.04E-06
0.669	1.528	6.93E-06
0.67	1.528	6.88E-06
0.671	1.528	6.81E-06
0.672	1.528	6.82E-06
0.673	1.528	6.89E-06
0.674	1.528	7.04E-06
0.675	1.527	7.23E-06
0.676	1.527	7.42E-06
0.677	1.527	7.52E-06
0.678	1.527	7.55E-06
0.679	1.527	7.52E-06
0.68	1.527	7.54E-06
0.681	1.527	7.55E-06
0.682	1.527	7.59E-06
0.683	1.527	7.66E-06
0.684	1.527	7.71E-06
0.685	1.527	7.79E-06
0.686	1.527	7.81E-06
0.687	1.527	7.81E-06
0.688	1.527	7.80E-06
0.689	1.527	7.70E-06
0.69	1.527	7.58E-06
0.691	1.527	7.47E-06
0.692	1.527	7.37E-06
0.693	1.527	7.27E-06
0.694	1.527	7.14E-06
0.695	1.527	7.08E-06
0.696	1.527	7.07E-06
0.697	1.527	7.02E-06
0.698	1.527	6.89E-06
0.699	1.527	6.75E-06
0.7	1.527	6.62E-06
0.701	1.527	6.51E-06
0.702	1.527	6.41E-06
0.703	1.527	6.29E-06
0.704	1.527	6.22E-06
0.705	1.527	6.17E-06
0.706	1.527	6.14E-06
0.707	1.527	6.12E-06
0.708	1.527	6.07E-06
0.709	1.527	6.08E-06
0.71	1.527	6.11E-06
0.711	1.527	6.17E-06
0.712	1.527	6.17E-06
0.713	1.527	6.24E-06
0.714	1.527	6.32E-06
0.715	1.527	6.41E-06
0.716	1.527	6.45E-06
0.717	1.527	6.52E-06
0.718	1.527	6.59E-06
0.719	1.527	6.72E-06
0.72	1.527	6.85E-06
0.721	1.527	6.93E-06
0.722	1.527	7.07E-06
0.723	1.527	7.15E-06
0.724	1.527	7.25E-06
0.725	1.527	7.30E-06
0.726	1.527	7.30E-06
0.727	1.527	7.35E-06
0.728	1.527	7.45E-06
0.729	1.527	7.60E-06
0.73	1.527	7.75E-06
0.731	1.527	7.89E-06
0.732	1.527	8.08E-06
0.733	1.527	8.31E-06
0.734	1.527	8.46E-06
0.735	1.527	8.58E-06
0.736	1.527	8.63E-06
0.737	1.527	8.68E-06
0.738	1.527	8.69E-06
0.739	1.527	8.64E-06
0.74	1.527	8.50E-06
0.741	1.527	8.34E-06
0.742	1.527	8.24E-06
0.743	1.527	8.15E-06
0.744	1.527	8.09E-06
0.745	1.527	8.08E-06
0.746	1.527	8.05E-06
0.747	1.527	8.05E-06
0.748	1.527	7.95E-06
0.749	1.527	7.80E-06
0.75	1.527	7.66E-06
0.751	1.527	7.55E-06
0.752	1.527	7.44E-06
0.753	1.527	7.34E-06
0.754	1.527	7.29E-06
0.755	1.527	7.21E-06
0.756	1.527	7.13E-06
0.757	1.527	7.00E-06
0.758	1.527	6.89E-06
0.759	1.527	6.79E-06
0.76	1.527	6.77E-06
0.761	1.527	6.72E-06
0.762	1.527	6.67E-06
0.763	1.527	6.62E-06
0.764	1.527	6.64E-06
0.765	1.527	6.68E-06
0.766	1.527	6.66E-06
0.767	1.527	6.61E-06
0.768	1.527	6.52E-06
0.769	1.527	6.47E-06
0.77	1.527	6.35E-06
0.771	1.527	6.29E-06
0.772	1.527	6.20E-06
0.773	1.527	6.15E-06
0.774	1.527	6.11E-06
0.775	1.527	6.07E-06
0.776	1.527	6.14E-06
0.777	1.527	6.27E-06
0.778	1.526	6.47E-06
0.779	1.526	6.66E-06
0.78	1.526	6.76E-06
0.781	1.526	6.82E-06
0.782	1.526	6.84E-06
0.783	1.526	6.81E-06
0.784	1.526	6.80E-06
0.785	1.526	6.78E-06
0.786	1.526	6.86E-06
0.787	1.526	7.01E-06
0.788	1.526	7.10E-06
0.789	1.526	7.14E-06
0.79	1.526	7.17E-06
0.791	1.526	7.16E-06
0.792	1.526	7.09E-06
0.793	1.526	6.89E-06
0.794	1.526	6.63E-06
0.795	1.526	6.43E-06
0.796	1.526	6.33E-06
0.797	1.526	6.26E-06
0.798	1.526	6.27E-06
0.799	1.526	6.34E-06
0.8	1.526	6.46E-06
0.801	1.526	6.64E-06
0.802	1.526	6.86E-06
0.803	1.526	7.01E-06
0.804	1.526	7.12E-06
0.805	1.526	7.22E-06
0.806	1.526	7.23E-06
0.807	1.526	7.18E-06
0.808	1.526	7.06E-06
0.809	1.526	6.97E-06
0.81	1.526	6.99E-06
0.811	1.526	7.11E-06
0.812	1.526	7.27E-06
0.813	1.526	7.52E-06
0.814	1.526	7.63E-06
0.815	1.526	7.52E-06
0.816	1.526	7.70E-06
0.817	1.526	7.69E-06
0.818	1.526	7.86E-06
0.819	1.525	8.26E-06
0.82	1.524	8.70E-06
0.821	1.524	8.65E-06
0.822	1.524	8.33E-06
0.823	1.524	7.76E-06
0.824	1.525	6.83E-06
0.825	1.526	6.17E-06
0.826	1.527	5.88E-06
0.827	1.527	6.21E-06
0.828	1.527	6.83E-06
0.829	1.526	7.74E-06
0.83	1.525	9.06E-06
0.831	1.524	9.90E-06
0.832	1.524	1.05E-05
0.833	1.523	1.11E-05
0.834	1.523	1.14E-05
0.835	1.523	1.15E-05
0.836	1.524	1.15E-05
0.837	1.524	1.12E-05
0.838	1.525	1.05E-05
0.839	1.526	9.59E-06
0.84	1.527	8.61E-06
0.841	1.527	7.85E-06
0.842	1.528	7.13E-06
0.843	1.528	7.02E-06
0.844	1.527	7.10E-06
0.845	1.527	6.91E-06
0.846	1.526	6.66E-06
0.847	1.526	6.14E-06
0.848	1.527	5.27E-06
0.849	1.527	4.51E-06
0.85	1.528	3.84E-06
0.851	1.529	3.17E-06
0.852	1.53	2.53E-06
0.853	1.531	2.04E-06
0.854	1.532	1.44E-06
0.855	1.533	7.65E-07
0.856	1.535	3.49E-09
0.857	1.537	2.64E-08
0.858	1.539	4.56E-08
0.859	1.54	6.91E-08
0.86	1.542	8.83E-08
0.861	1.543	1.09E-07
0.862	1.544	1.32E-07
0.863	1.545	1.54E-07
0.864	1.547	1.80E-07
0.865	1.548	2.05E-07
0.866	1.549	2.30E-07
0.867	1.551	2.57E-07
0.868	1.553	2.80E-07
0.869	1.554	3.01E-07
0.87	1.555	3.17E-07
0.871	1.556	3.31E-07
0.872	1.557	3.50E-07
0.873	1.557	3.76E-07
0.874	1.558	4.04E-07
0.875	1.559	4.20E-07
0.876	1.559	4.23E-07
0.877	1.559	4.28E-07
0.878	1.56	4.22E-07
0.879	1.56	4.23E-07
0.88	1.561	4.35E-07
0.881	1.563	4.56E-07
0.882	1.563	4.65E-07
0.883	1.564	4.66E-07
0.884	1.564	4.56E-07
0.885	1.563	4.12E-07
0.886	1.563	3.64E-07
0.887	1.562	3.20E-07
0.888	1.561	2.92E-07
0.889	1.561	2.75E-07
0.89	1.561	2.72E-07
0.891	1.561	2.99E-07
0.892	1.561	3.22E-07
0.893	1.561	3.48E-07
0.894	1.561	3.89E-07
0.895	1.561	4.26E-07
0.896	1.561	4.53E-07
0.897	1.561	4.68E-07
0.898	1.561	4.78E-07
0.899	1.56	4.65E-07
0.9	1.559	4.43E-07
0.901	1.557	4.10E-07
0.902	1.556	3.83E-07
0.903	1.555	3.49E-07
0.904	1.554	3.35E-07
0.905	1.553	3.41E-07
0.906	1.553	3.41E-07
0.907	1.552	3.41E-07
0.908	1.552	3.35E-07
0.909	1.551	3.12E-07
0.91	1.55	2.90E-07
0.911	1.55	2.69E-07
0.912	1.549	2.64E-07
0.913	1.549	2.63E-07
0.914	1.549	2.80E-07
0.915	1.549	2.84E-07
0.916	1.549	2.75E-07
0.917	1.548	2.48E-07
0.918	1.548	2.14E-07
0.919	1.547	1.96E-07
0.92	1.547	1.76E-07
0.921	1.546	1.82E-07
0.922	1.546	2.00E-07
0.923	1.546	2.24E-07
0.924	1.547	2.49E-07
0.925	1.547	2.55E-07
0.926	1.547	2.41E-07
0.927	1.547	2.23E-07
0.928	1.547	1.91E-07
0.929	1.546	1.59E-07
0.93	1.545	1.30E-07
0.931	1.545	1.10E-07
0.932	1.544	1.04E-07
0.933	1.544	1.09E-07
0.934	1.544	1.03E-07
0.935	1.544	9.02E-08
0.936	1.544	9.10E-08
0.937	1.544	8.94E-08
0.938	1.544	1.12E-07
0.939	1.544	1.44E-07
0.94	1.544	1.80E-07
0.941	1.543	2.22E-07
0.942	1.543	2.57E-07
0.943	1.543	2.79E-07
0.944	1.543	2.90E-07
0.945	1.543	2.93E-07
0.946	1.544	3.05E-07
0.947	1.544	3.22E-07
0.948	1.545	3.38E-07
0.949	1.545	3.60E-07
0.95	1.545	3.80E-07
0.951	1.545	4.00E-07
0.952	1.545	4.15E-07
0.953	1.546	4.20E-07
0.954	1.546	4.17E-07
0.955	1.547	4.00E-07
0.956	1.547	3.84E-07
0.957	1.547	3.57E-07
0.958	1.547	3.41E-07
0.959	1.547	3.17E-07
0.96	1.547	2.98E-07
0.961	1.547	2.83E-07
0.962	1.547	2.74E-07
0.963	1.547	2.60E-07
0.964	1.546	2.47E-07
0.965	1.546	2.41E-07
0.966	1.546	2.32E-07
0.967	1.546	2.21E-07
0.968	1.546	2.09E-07
0.969	1.546	1.96E-07
0.97	1.545	1.83E-07
0.971	1.546	1.82E-07
0.972	1.546	1.86E-07
0.973	1.546	1.84E-07
0.974	1.546	1.81E-07
0.975	1.546	1.75E-07
0.976	1.547	1.72E-07
0.977	1.547	1.72E-07
0.978	1.548	1.73E-07
0.979	1.549	1.77E-07
0.98	1.549	1.78E-07
0.981	1.549	1.85E-07
0.982	1.55	1.86E-07
0.983	1.55	1.78E-07
0.984	1.55	1.58E-07
0.985	1.549	1.36E-07
0.986	1.549	1.19E-07
0.987	1.549	1.06E-07
0.988	1.548	9.88E-08
0.989	1.548	1.01E-07
0.99	1.548	1.09E-07
0.991	1.548	1.19E-07
0.992	1.548	1.29E-07
0.993	1.548	1.34E-07
0.994	1.548	1.31E-07
0.995	1.547	1.28E-07
0.996	1.547	1.28E-07
0.997	1.547	1.28E-07
0.998	1.547	1.28E-07
0.999	1.547	1.27E-07
1	1.547	1.25E-07
1.001	1.547	1.21E-07
1.002	1.547	1.17E-07
1.003	1.547	1.12E-07
1.004	1.547	1.10E-07
1.005	1.547	1.09E-07
1.006	1.547	1.06E-07
1.007	1.548	1.01E-07
1.008	1.548	9.57E-08
1.009	1.548	8.99E-08
1.01	1.548	8.42E-08
1.011	1.548	7.87E-08
1.012	1.548	7.32E-08
1.013	1.548	6.69E-08
1.014	1.548	6.04E-08
1.015	1.548	5.27E-08
1.016	1.547	4.54E-08
1.017	1.547	3.78E-08
1.018	1.547	3.27E-08
1.019	1.547	4.02E-08
1.02	1.547	4.84E-08
1.021	1.547	5.70E-08
1.022	1.547	6.51E-08
1.023	1.547	7.17E-08
1.024	1.547	7.62E-08
1.025	1.547	8.03E-08
1.026	1.547	8.37E-08
1.027	1.546	8.77E-08
1.028	1.546	9.25E-08
1.029	1.546	9.91E-08
1.03	1.546	1.07E-07
1.031	1.546	1.14E-07
1.032	1.546	1.21E-07
1.033	1.546	1.27E-07
1.034	1.547	1.33E-07
1.035	1.547	1.38E-07
1.036	1.547	1.41E-07
1.037	1.547	1.41E-07
1.038	1.546	1.42E-07
1.039	1.546	1.44E-07
1.04	1.546	1.47E-07
1.041	1.545	1.50E-07
1.042	1.545	1.50E-07
1.043	1.544	1.47E-07
1.044	1.544	1.44E-07
1.045	1.543	1.42E-07
1.046	1.543	1.41E-07
1.047	1.543	1.41E-07
1.048	1.543	1.45E-07
1.049	1.543	1.51E-07
1.05	1.543	1.57E-07
1.051	1.543	1.64E-07
1.052	1.543	1.68E-07
1.053	1.543	1.72E-07
1.054	1.543	1.76E-07
1.055	1.543	1.85E-07
1.056	1.544	1.93E-07
1.057	1.544	1.96E-07
1.058	1.544	1.95E-07
1.059	1.544	1.90E-07
1.06	1.543	1.83E-07
1.061	1.543	1.78E-07
1.062	1.543	1.75E-07
1.063	1.543	1.75E-07
1.064	1.543	1.82E-07
1.065	1.543	1.91E-07
1.066	1.543	2.03E-07
1.067	1.543	2.21E-07
1.068	1.543	2.41E-07
1.069	1.543	2.58E-07
1.07	1.544	2.75E-07
1.071	1.544	2.84E-07
1.072	1.544	2.85E-07
1.073	1.544	2.81E-07
1.074	1.544	2.76E-07
1.075	1.544	2.68E-07
1.076	1.544	2.63E-07
1.077	1.544	2.64E-07
1.078	1.544	2.66E-07
1.079	1.544	2.72E-07
1.08	1.545	2.76E-07
1.081	1.545	2.84E-07
1.082	1.545	2.93E-07
1.083	1.546	2.98E-07
1.084	1.546	3.06E-07
1.085	1.546	3.16E-07
1.086	1.546	3.24E-07
1.087	1.547	3.28E-07
1.088	1.547	3.30E-07
1.089	1.547	3.27E-07
1.09	1.547	3.31E-07
1.091	1.547	3.36E-07
1.092	1.548	3.46E-07
1.093	1.548	3.51E-07
1.094	1.548	3.57E-07
1.095	1.549	3.64E-07
1.096	1.549	3.69E-07
1.097	1.549	3.69E-07
1.098	1.549	3.67E-07
1.099	1.549	3.63E-07
1.1	1.55	3.60E-07
1.101	1.549	3.52E-07
1.102	1.549	3.44E-07
1.103	1.549	3.33E-07
1.104	1.549	3.24E-07
1.105	1.549	3.18E-07
1.106	1.55	3.16E-07
1.107	1.55	3.14E-07
1.108	1.55	3.07E-07
1.109	1.55	3.04E-07
1.11	1.55	2.98E-07
1.111	1.55	2.90E-07
1.112	1.55	2.79E-07
1.113	1.55	2.65E-07
1.114	1.55	2.52E-07
1.115	1.55	2.40E-07
1.116	1.549	2.30E-07
1.117	1.549	2.19E-07
1.118	1.549	2.07E-07
1.119	1.549	1.97E-07
1.12	1.549	1.90E-07
1.121	1.549	1.85E-07
1.122	1.549	1.76E-07
1.123	1.549	1.70E-07
1.124	1.549	1.65E-07
1.125	1.549	1.58E-07
1.126	1.55	1.51E-07
1.127	1.55	1.43E-07
1.128	1.55	1.34E-07
1.129	1.55	1.24E-07
1.13	1.55	1.13E-07
1.131	1.55	1.01E-07
1.132	1.549	8.98E-08
1.133	1.549	7.87E-08
1.134	1.549	6.89E-08
1.135	1.549	6.06E-08
1.136	1.549	5.37E-08
1.137	1.549	4.75E-08
1.138	1.55	4.12E-08
1.139	1.549	3.44E-08
1.14	1.549	2.77E-08
1.141	1.549	2.11E-08
1.142	1.549	1.77E-08
1.143	1.549	2.38E-08
1.144	1.549	2.91E-08
1.145	1.549	3.57E-08
1.146	1.549	4.28E-08
1.147	1.549	5.03E-08
1.148	1.549	5.80E-08
1.149	1.55	6.63E-08
1.15	1.55	7.57E-08
1.151	1.549	8.60E-08
1.152	1.549	9.51E-08
1.153	1.549	1.01E-07
1.154	1.549	1.04E-07
1.155	1.549	1.06E-07
1.156	1.548	1.07E-07
1.157	1.548	1.05E-07
1.158	1.547	1.04E-07
1.159	1.547	1.05E-07
1.16	1.547	1.06E-07
1.161	1.546	1.05E-07
1.162	1.546	1.04E-07
1.163	1.546	1.03E-07
1.164	1.546	1.04E-07
1.165	1.546	1.03E-07
1.166	1.546	1.01E-07
1.167	1.546	1.01E-07
1.168	1.546	1.01E-07
1.169	1.546	1.05E-07
1.17	1.546	1.05E-07
1.171	1.546	1.08E-07
1.172	1.546	1.06E-07
1.173	1.545	1.06E-07
1.174	1.545	1.04E-07
1.175	1.545	1.02E-07
1.176	1.545	9.81E-08
1.177	1.545	8.74E-08
1.178	1.544	7.77E-08
1.179	1.544	7.30E-08
1.18	1.544	6.94E-08
1.181	1.543	6.72E-08
1.182	1.543	6.65E-08
1.183	1.543	6.99E-08
1.184	1.543	7.33E-08
1.185	1.544	7.86E-08
1.186	1.544	8.03E-08
1.187	1.544	7.84E-08
1.188	1.544	7.15E-08
1.189	1.544	7.02E-08
1.19	1.543	6.17E-08
1.191	1.543	6.28E-08
1.192	1.543	6.12E-08
1.193	1.543	7.23E-08
1.194	1.543	8.97E-08
1.195	1.543	1.07E-07
1.196	1.544	1.20E-07
1.197	1.544	1.30E-07
1.198	1.544	1.39E-07
1.199	1.544	1.44E-07
1.2	1.544	1.51E-07
1.201	1.544	1.57E-07
1.202	1.544	1.61E-07
1.203	1.544	1.63E-07
1.204	1.544	1.62E-07
1.205	1.544	1.60E-07
1.206	1.543	1.53E-07
1.207	1.543	1.44E-07
1.208	1.543	1.36E-07
1.209	1.543	1.32E-07
1.21	1.542	1.28E-07
1.211	1.542	1.20E-07
1.212	1.542	1.08E-07
1.213	1.542	9.38E-08
1.214	1.542	7.98E-08
1.215	1.541	6.94E-08
1.216	1.541	6.13E-08
1.217	1.541	5.67E-08
1.218	1.541	5.57E-08
1.219	1.542	5.59E-08
1.22	1.542	5.66E-08
1.221	1.542	5.53E-08
1.222	1.542	5.36E-08
1.223	1.542	5.02E-08
1.224	1.542	4.68E-08
1.225	1.542	4.40E-08
1.226	1.542	4.12E-08
1.227	1.542	3.82E-08
1.228	1.542	3.33E-08
1.229	1.542	2.89E-08
1.23	1.541	2.35E-08
